"S45"	"S46"	"S47"	"S48"	"S49"	"S50"	"S51"	"S52"	"S53"	"S55"	"S56"	"S57"	"S58"	"S59"	"S60"	"S61"	"S62"	"S63"	"S64"	"S65"	"S66"	"S67"	"S68"	"S69"	"S70"	"S71"	"S72"	"S73"	"S75"	"S76"	"S77"	"S78"	"S79"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"	"S7"	"S8"	"S9"	"S10"	"S11"	"S12"	"S13"	"S14"	"S15"	"S16"	"S17"	"S18"	"S19"	"S20"	"S21"	"S22"	"S23"	"S24"	"S25"	"S26"	"S27"	"S28"	"S29"	"S30"	"S31"	"S32"	"S33"	"S34"	"S35"	"S36"	"S37"	"S38"	"S39"	"S40"	"S41"	"S42"	"S43"	"S44"	"S80"	"S81"	"S83"	"S84"	"S85"	"S86"	"S87"	"S88"	"S89"	"S90"	"S91"	"S92"	"S93"	"S95"	"S96"	"S97"	"S98"	"S100"	"S94"	"S99"
"ACADSB"	0.15801030927835	0.15701030927835	0.166010309278351	-0.35798969072165	0.269010309278351	-0.26398969072165	0.204010309278351	-0.0389896907216495	-0.56698969072165	0.226010309278351	0.31201030927835	-0.753989690721649	-0.18798969072165	0.0830103092783505	0.19101030927835	0.49401030927835	0.48801030927835	0.262010309278351	-0.57898969072165	-0.36198969072165	-0.31998969072165	-0.36698969072165	-0.292989690721649	-0.0949896907216495	0.22101030927835	-0.33398969072165	0.172010309278351	-0.118989690721649	-0.228989690721649	-0.546989690721649	-0.0609896907216495	0.444010309278351	0.123010309278351	0.276010309278351	0.169010309278351	0.0620103092783505	0.272010309278351	0.0040103092783505	0.29701030927835	-0.0119896907216495	-0.399989690721649	0.0880103092783505	0.0640103092783505	0.30101030927835	-0.554989690721649	-0.0509896907216495	0.464010309278351	0.0520103092783505	-0.217989690721649	-0.00498969072164951	0.42401030927835	0.212010309278351	-0.217989690721649	0.55101030927835	0.195010309278351	0.457010309278351	-0.27098969072165	0.175010309278351	0.15601030927835	0.18101030927835	0.228010309278351	-0.18698969072165	0.198010309278351	0.19201030927835	0.524010309278351	0.21801030927835	1.18001030927835	0.15601030927835	0.0430103092783505	-0.0899896907216495	0.41001030927835	-0.00298969072164951	-0.19898969072165	0.43401030927835	0.820010309278351	-0.12498969072165	-0.44998969072165	-0.508989690721649	-0.522989690721649	-0.411989690721649	0.151010309278351	-0.389989690721649	-0.159989690721649	-0.30998969072165	-0.513989690721649	-0.374989690721649	0.0060103092783505	-0.26098969072165	-0.166989690721649	-0.20498969072165	0.135010309278351	-0.35998969072165	-0.20098969072165	-0.25498969072165	-0.31498969072165	-0.158989690721649	0.31001030927835
"ACAT1"	0.0172886597938144	-0.0657113402061856	-0.0697113402061856	-0.201711340206186	-0.0197113402061856	-0.0937113402061856	-0.177711340206186	-0.121711340206186	-0.156711340206186	0.326288659793814	0.0422886597938144	0.0142886597938144	-0.00871134020618556	0.228288659793814	-0.0337113402061856	0.398288659793814	-0.0917113402061856	-0.200711340206186	0.151288659793814	-0.0577113402061856	-0.173711340206186	-0.0437113402061856	-0.185711340206186	-0.197711340206186	-0.0107113402061856	-0.104711340206186	-0.0687113402061856	0.228288659793814	-0.0597113402061856	0.0742886597938144	-0.0587113402061856	0.0822886597938144	0.0962886597938144	0.148288659793814	-0.0217113402061856	0.0872886597938144	-0.0197113402061856	-0.0617113402061856	-0.0367113402061856	-0.0127113402061856	-0.200711340206186	0.0192886597938144	0.0272886597938144	-0.00771134020618557	-0.243711340206186	-0.162711340206186	0.0662886597938144	-0.166711340206186	-0.0147113402061856	0.136288659793814	0.397288659793814	0.0662886597938144	-0.116711340206186	0.427288659793814	-0.133711340206186	0.0972886597938144	-0.182711340206186	-0.131711340206186	0.201288659793814	0.0222886597938144	0.0622886597938144	0.208288659793814	0.0772886597938144	0.503288659793814	0.0242886597938144	0.0712886597938144	0.0572886597938144	0.200288659793814	0.0272886597938144	-0.166711340206186	-0.146711340206186	-0.0407113402061856	-0.0297113402061856	0.0112886597938144	-0.204711340206186	-0.0547113402061856	-0.243711340206186	0.131288659793814	-0.132711340206186	0.0512886597938144	0.317288659793814	-0.253711340206186	0.196288659793814	-0.105711340206186	-0.155711340206186	-0.0397113402061856	0.385288659793814	0.00628865979381443	-0.185711340206186	-0.0337113402061856	0.0152886597938144	-0.0897113402061856	0.0162886597938144	-0.0467113402061856	-0.112711340206186	0.170288659793814	-0.128711340206186
"ACOX2"	-0.463257731958763	-0.421257731958763	-0.167257731958763	-0.598257731958763	-0.109257731958763	-0.683257731958763	0.734742268041237	-0.307257731958763	-0.783257731958763	1.08674226804124	0.163742268041237	-0.784257731958763	-0.327257731958763	1.18974226804124	1.19074226804124	0.697742268041237	0.186742268041237	-0.582257731958763	0.875742268041237	-0.597257731958763	1.69074226804124	-0.515257731958763	0.185742268041237	-0.0912577319587629	0.0867422680412371	-0.241257731958763	0.0297422680412371	0.126742268041237	-0.371257731958763	0.819742268041237	-0.00125773195876289	0.159742268041237	1.22974226804124	-0.366257731958763	-0.110257731958763	0.848742268041237	-0.408257731958763	0.682742268041237	0.159742268041237	-0.256257731958763	0.133742268041237	-0.217257731958763	0.979742268041237	-0.560257731958763	-0.403257731958763	-0.486257731958763	-0.123257731958763	1.00574226804124	-0.160257731958763	-0.111257731958763	0.603742268041237	-0.0142577319587629	-0.506257731958763	0.154742268041237	0.156742268041237	-0.0352577319587629	-0.577257731958763	0.392742268041237	0.603742268041237	-0.256257731958763	-0.129257731958763	-0.0882577319587629	0.143742268041237	0.106742268041237	0.583742268041237	0.193742268041237	1.33574226804124	0.0297422680412371	0.152742268041237	-0.0132577319587629	0.558742268041237	0.167742268041237	-0.167257731958763	0.578742268041237	-0.524257731958763	0.934742268041237	-0.603257731958763	-0.485257731958763	-0.534257731958763	-0.254257731958763	-0.858257731958763	-0.245257731958763	-0.692257731958763	-0.309257731958763	-0.579257731958763	-0.466257731958763	-0.419257731958763	-0.313257731958763	-0.351257731958763	-0.500257731958763	0.0837422680412371	-0.776257731958763	-0.364257731958763	-0.427257731958763	-0.518257731958763	0.484742268041237	-0.275257731958763
"ACP5"	0.283432989690722	-0.0445670103092783	0.112432989690722	-0.239567010309278	-0.574567010309278	-0.439567010309278	0.0534329896907217	0.203432989690722	-0.187567010309278	0.0414329896907216	0.204432989690722	0.391432989690722	-0.125567010309278	-0.106567010309278	-0.209567010309278	0.00143298969072164	-0.0215670103092784	0.139432989690722	0.208432989690722	-0.0745670103092784	0.118432989690722	-0.169567010309278	0.494432989690722	-0.0275670103092784	-0.0885670103092783	-0.118567010309278	-0.447567010309278	-0.0655670103092784	-0.0225670103092784	-0.312567010309278	-0.326567010309278	-0.0265670103092784	0.202432989690722	-0.514567010309278	-0.237567010309278	-0.334567010309278	0.100432989690722	-0.0805670103092784	0.520432989690722	-0.173567010309278	0.385432989690722	0.164432989690722	0.135432989690722	-0.0725670103092784	-0.0365670103092784	-0.158567010309278	-0.114567010309278	-0.207567010309278	-0.145567010309278	-0.381567010309278	0.0764329896907217	-0.110567010309278	0.226432989690722	0.0494329896907217	0.548432989690722	-0.228567010309278	-0.133567010309278	0.608432989690722	0.784432989690722	0.0654329896907216	0.508432989690722	-0.00456701030927836	-0.0645670103092784	-0.0325670103092784	0.127432989690722	0.105432989690722	0.152432989690722	0.465432989690722	0.466432989690722	-0.141567010309278	-0.00756701030927834	-0.557567010309278	0.590432989690722	-0.818567010309278	-0.0735670103092784	0.0294329896907216	-0.0745670103092784	-0.350567010309278	0.330432989690722	-0.0945670103092783	0.157432989690722	-0.129567010309278	0.368432989690722	-0.00356701030927836	-0.00456701030927836	-0.234567010309278	-0.139567010309278	0.121432989690722	-0.238567010309278	-0.286567010309278	-0.141567010309278	0.207432989690722	0.169432989690722	-0.120567010309278	-0.219567010309278	0.218432989690722	0.160432989690722
"ACSL1"	-0.278546391752577	-0.0490463917525773	0.156953608247423	-0.217546391752577	-0.106046391752577	-0.174546391752577	-0.105046391752577	-0.0635463917525773	0.147953608247423	-0.559046391752577	-0.117046391752577	-0.0205463917525773	-0.144546391752577	-0.0460463917525773	0.233453608247423	0.0819536082474227	0.0734536082474227	0.256453608247423	0.233953608247423	0.161453608247423	-0.172546391752577	-0.0170463917525773	0.0194536082474227	0.226953608247423	-0.0950463917525773	-0.198046391752577	-0.0525463917525773	0.516453608247423	0.0404536082474227	0.703953608247423	-0.117546391752577	-0.0980463917525773	0.436953608247423	0.0904536082474227	-0.270546391752577	-0.0320463917525773	-0.249046391752577	0.148453608247423	-0.329046391752577	0.116953608247423	0.236453608247423	-0.186046391752577	-0.172046391752577	0.198953608247423	0.212953608247423	-0.220546391752577	-0.244546391752577	-0.183046391752577	0.184953608247423	0.0204536082474227	0.0684536082474227	0.0214536082474227	0.137953608247423	0.0419536082474227	-0.383546391752577	-0.206546391752577	0.0114536082474227	-0.0435463917525773	0.189453608247423	0.403953608247423	-0.0385463917525773	0.181953608247423	-0.295046391752577	-0.129046391752577	-0.0360463917525773	-0.192546391752577	0.0304536082474227	-0.0135463917525773	0.237953608247423	-0.930046391752577	0.116953608247423	0.0694536082474227	-0.0120463917525773	-0.173546391752577	0.134953608247423	0.646453608247423	-0.0490463917525773	-0.0800463917525773	0.0659536082474227	-0.171046391752577	0.244953608247423	-0.271046391752577	0.168453608247423	-0.0410463917525773	0.0124536082474227	-0.0840463917525773	0.0689536082474227	0.203953608247423	-0.0650463917525773	-0.101546391752577	-0.0725463917525773	0.442453608247423	0.290453608247423	-0.200546391752577	0.0274536082474227	-0.00304639175257732	-0.205046391752577
"ACTA2"	0.0182474226804124	0.374247422680412	0.348247422680412	-0.126752577319588	-0.0727525773195876	-0.00575257731958764	0.0922474226804124	-0.151752577319588	0.198247422680412	-0.324752577319588	0.0382474226804124	-0.583752577319588	-0.239752577319588	0.0102474226804124	0.108247422680412	-0.0397525773195876	0.0622474226804124	-0.244752577319588	-0.375752577319588	-0.0747525773195876	-0.348752577319588	0.473247422680412	0.0332474226804124	0.118247422680412	0.0102474226804124	0.166247422680412	0.0542474226804124	0.607247422680412	0.238247422680412	0.126247422680412	0.00924742268041237	0.258247422680412	-0.0827525773195876	-0.0807525773195876	0.115247422680412	0.0122474226804124	-0.429752577319588	0.136247422680412	-0.0587525773195876	0.339247422680412	-0.268752577319588	-0.00775257731958764	-0.0827525773195876	0.0542474226804124	0.0772474226804124	0.116247422680412	0.232247422680412	-0.0917525773195876	0.0962474226804124	0.217247422680412	0.0722474226804124	0.0322474226804124	-0.137752577319588	0.318247422680412	-0.103752577319588	0.171247422680412	0.199247422680412	-0.317752577319588	0.247247422680412	0.0732474226804124	0.616247422680412	0.219247422680412	-0.0207525773195876	0.247247422680412	0.0422474226804124	-0.287752577319588	-0.704752577319588	0.416247422680412	0.258247422680412	-0.275752577319588	-0.177752577319588	0.328247422680412	-0.142752577319588	0.0842474226804124	-0.0437525773195876	-0.174752577319588	0.125247422680412	0.166247422680412	-0.771752577319588	0.296247422680412	-1.04375257731959	-0.245752577319588	-0.262752577319588	0.335247422680412	0.483247422680412	-0.289752577319588	-0.767752577319588	-0.411752577319588	0.266247422680412	-0.124752577319588	0.203247422680412	0.188247422680412	-0.359752577319588	0.260247422680412	0.00624742268041237	0.0272474226804124	-0.0677525773195876
"ACTG1"	0.0380927835051546	0.0100927835051546	-0.00590721649484536	0.112092783505155	0.170092783505155	0.294092783505155	-0.0419072164948454	0.0710927835051546	0.0110927835051546	-0.134907216494845	-0.243907216494845	-0.0389072164948454	-0.146907216494845	0.107092783505155	-0.0249072164948454	0.0360927835051546	0.316092783505155	-0.205907216494845	0.0620927835051546	0.0410927835051546	0.107092783505155	0.137092783505155	-0.114907216494845	0.158092783505155	0.00109278350515464	0.177092783505155	-0.0789072164948454	-0.152907216494845	-0.0419072164948454	0.0420927835051546	-0.0779072164948454	0.0550927835051546	-0.120907216494845	-0.0749072164948454	0.0910927835051546	-0.0419072164948454	-0.122907216494845	-0.206907216494845	-0.124907216494845	0.111092783505155	0.0410927835051546	-0.151907216494845	0.119092783505155	-0.0159072164948454	0.134092783505155	0.0910927835051546	0.0350927835051546	-0.211907216494845	0.357092783505155	0.116092783505155	0.100092783505155	0.00909278350515464	-0.299907216494845	-0.00590721649484536	-0.148907216494845	0.0770927835051546	0.197092783505155	-0.0959072164948454	-0.00190721649484536	0.183092783505155	-0.0679072164948454	-0.276907216494845	-0.173907216494845	-0.0609072164948454	0.0500927835051546	0.0120927835051546	0.164092783505155	-0.0759072164948454	-0.0609072164948454	-0.474907216494845	-0.238907216494845	0.0240927835051546	0.164092783505155	-0.0489072164948454	-0.0749072164948454	0.190092783505155	0.0430927835051546	0.102092783505155	-0.248907216494845	0.184092783505155	0.0560927835051546	0.386092783505155	-0.246907216494845	0.106092783505155	-0.0299072164948454	0.0570927835051546	-0.0509072164948454	0.201092783505155	0.0430927835051546	0.340092783505155	-0.0869072164948454	0.0590927835051547	-0.0699072164948454	-0.104907216494845	-0.230907216494845	-0.192907216494845	-0.0409072164948454
"ACTG2"	0.349123711340206	-0.00787628865979378	-0.0198762886597938	0.515123711340206	-0.220876288659794	0.834123711340206	-0.391876288659794	0.186123711340206	0.0711237113402062	-0.817876288659794	-0.0798762886597938	-0.725876288659794	-0.771876288659794	0.0171237113402062	0.779123711340206	-0.644876288659794	-0.0958762886597938	-0.371876288659794	-0.512876288659794	-0.292876288659794	-0.859876288659794	1.54412371134021	-0.0198762886597938	-0.0288762886597938	0.540123711340206	1.17312371134021	-0.176876288659794	1.37312371134021	0.808123711340206	-0.529876288659794	-0.660876288659794	0.106123711340206	-0.606876288659794	-0.453876288659794	0.0661237113402062	0.225123711340206	-0.702876288659794	-0.276876288659794	-0.636876288659794	-0.217876288659794	-0.399876288659794	-0.544876288659794	-0.232876288659794	-0.575876288659794	0.931123711340206	-0.0528762886597938	0.0601237113402062	0.394123711340206	-0.200876288659794	0.329123711340206	-0.0378762886597938	-0.267876288659794	-0.698876288659794	-0.0478762886597938	0.239123711340206	0.236123711340206	0.199123711340206	-0.710876288659794	-0.370876288659794	0.175123711340206	1.01712371134021	0.0661237113402062	-0.310876288659794	-0.0528762886597938	-0.468876288659794	-0.402876288659794	-0.399876288659794	0.263123711340206	-0.0488762886597938	-0.167876288659794	-0.450876288659794	-0.0598762886597938	-0.486876288659794	-0.389876288659794	-0.453876288659794	-0.567876288659794	0.249123711340206	1.08312371134021	-0.481876288659794	1.42512371134021	-1.03887628865979	-0.722876288659794	-0.769876288659794	1.06812371134021	1.41812371134021	0.00812371134020623	-0.761876288659794	1.01412371134021	0.890123711340206	-0.342876288659794	-0.0738762886597938	0.339123711340206	-0.134876288659794	1.22812371134021	1.28212371134021	0.217123711340206	0.135123711340206
"ACTN1"	-0.100855670103093	0.100144329896907	0.161144329896907	-0.0978556701030928	-0.0668556701030928	0.0101443298969072	0.364144329896907	0.0441443298969072	0.457144329896907	-0.338855670103093	-0.297855670103093	-0.00785567010309278	-0.183855670103093	0.279144329896907	0.0751443298969072	-0.181855670103093	0.300144329896907	0.101144329896907	0.0231443298969072	-0.0688556701030928	-0.0608556701030928	0.339144329896907	0.472144329896907	0.627144329896907	-0.0278556701030928	0.207144329896907	0.0921443298969072	-0.504855670103093	0.0941443298969072	0.165144329896907	-0.254855670103093	-0.0928556701030928	-0.196855670103093	-0.0758556701030928	0.0221443298969072	-0.0628556701030928	-0.399855670103093	0.250144329896907	-0.163855670103093	-0.0598556701030928	-0.355855670103093	0.00414432989690722	0.0171443298969072	0.284144329896907	0.250144329896907	-0.182855670103093	-0.0878556701030928	0.0601443298969072	-0.181855670103093	0.279144329896907	-0.221855670103093	-0.133855670103093	0.392144329896907	-0.124855670103093	-0.375855670103093	-0.381855670103093	0.399144329896907	0.640144329896907	-0.115855670103093	0.0521443298969072	-0.351855670103093	-0.0418556701030928	-0.238855670103093	-0.0328556701030928	0.232144329896907	0.0521443298969072	-0.418855670103093	0.133144329896907	-0.0578556701030928	-0.286855670103093	0.637144329896907	-0.109855670103093	-0.0608556701030928	-0.132855670103093	0.121144329896907	-0.0308556701030928	0.180144329896907	0.529144329896907	-0.164855670103093	-0.226855670103093	-0.360855670103093	-0.228855670103093	-0.0548556701030928	0.0801443298969072	-0.260855670103093	0.0621443298969072	-0.287855670103093	0.0191443298969072	0.619144329896907	0.0671443298969072	-0.0328556701030928	0.267144329896907	-0.179855670103093	0.0171443298969072	0.0461443298969072	0.128144329896907	-0.785855670103093
"ADA"	-0.085639175257732	-0.116639175257732	0.137360824742268	-0.051639175257732	-0.035639175257732	0.038360824742268	0.034360824742268	0.094360824742268	0.210360824742268	-0.070639175257732	0.117360824742268	0.238360824742268	0.041360824742268	-0.014639175257732	-0.172639175257732	-0.024639175257732	-0.217639175257732	-0.136639175257732	0.264360824742268	0.190360824742268	-0.225639175257732	0.176360824742268	0.044360824742268	0.095360824742268	-0.042639175257732	-0.081639175257732	-0.275639175257732	-0.133639175257732	0.00136082474226804	0.262360824742268	0.021360824742268	-0.050639175257732	-0.00863917525773196	-0.135639175257732	-0.135639175257732	0.078360824742268	0.106360824742268	-0.074639175257732	-0.208639175257732	0.188360824742268	0.303360824742268	-0.018639175257732	0.00536082474226804	-0.206639175257732	0.107360824742268	0.153360824742268	-0.211639175257732	-0.358639175257732	-0.043639175257732	-0.135639175257732	0.073360824742268	0.237360824742268	0.229360824742268	-0.065639175257732	-0.172639175257732	-0.170639175257732	0.042360824742268	0.040360824742268	-0.046639175257732	-0.163639175257732	-0.144639175257732	-0.147639175257732	-0.221639175257732	0.089360824742268	-0.058639175257732	-0.262639175257732	0.129360824742268	-0.088639175257732	0.021360824742268	-0.554639175257732	-0.035639175257732	-0.142639175257732	0.043360824742268	-0.297639175257732	-0.194639175257732	0.013360824742268	0.043360824742268	0.235360824742268	0.338360824742268	0.023360824742268	0.401360824742268	0.371360824742268	-0.00763917525773196	0.309360824742268	0.247360824742268	-0.132639175257732	0.166360824742268	0.195360824742268	0.041360824742268	-0.031639175257732	-0.209639175257732	0.010360824742268	0.187360824742268	0.070360824742268	-0.079639175257732	0.105360824742268	-0.072639175257732
"ADAM15"	0.0813505154639175	0.188350515463918	-0.250649484536082	-0.0446494845360825	-0.0686494845360825	-0.0576494845360825	0.0313505154639175	-0.0276494845360825	0.166350515463918	0.000350515463917527	-0.232649484536082	0.246350515463918	-0.102649484536082	-0.176649484536082	-0.0246494845360825	0.225350515463918	-0.0206494845360825	-0.0546494845360825	0.315350515463918	-0.0966494845360825	0.116350515463918	0.0703505154639175	-0.0256494845360825	-0.0336494845360825	0.341350515463918	-0.0286494845360825	-0.439649484536082	0.0423505154639175	0.0203505154639175	0.107350515463918	0.110350515463918	0.158350515463918	0.0523505154639175	-0.202649484536082	-0.194649484536082	-0.144649484536082	0.0813505154639175	0.0923505154639175	-0.361649484536082	-0.119649484536082	0.415350515463918	-0.00264948453608247	0.120350515463918	-0.285649484536082	-0.0576494845360825	0.111350515463918	0.0563505154639175	-0.0306494845360825	-0.0666494845360825	-0.283649484536082	0.234350515463918	-0.0126494845360825	-0.0876494845360825	-0.0946494845360825	-0.167649484536082	-0.276649484536082	-0.0466494845360825	-0.149649484536082	0.150350515463918	-0.208649484536082	-0.220649484536082	0.136350515463918	0.0383505154639175	-0.0676494845360825	-0.0476494845360825	-0.253649484536082	0.0523505154639175	-0.00764948453608247	-0.177649484536082	0.470350515463918	0.242350515463918	-0.347649484536082	0.125350515463918	-0.317649484536082	0.127350515463918	0.360350515463917	0.0333505154639175	-0.0876494845360825	-0.00864948453608247	0.00635051546391753	-0.174649484536082	0.0433505154639175	0.175350515463918	-0.0456494845360825	0.318350515463918	-0.237649484536082	0.247350515463918	0.209350515463918	-0.0706494845360825	0.166350515463918	0.0633505154639175	0.208350515463918	0.0633505154639175	0.0613505154639175	0.0953505154639175	-0.144649484536082	-0.0906494845360825
"ADAM8"	0.252628865979381	0.244628865979381	0.266628865979381	0.0806288659793814	-0.288371134020619	-0.118371134020619	0.180628865979381	0.176628865979381	0.281628865979381	-0.195371134020619	-0.0343711340206186	0.262628865979381	0.0686288659793814	0.487628865979381	-0.216371134020619	-0.00337113402061856	-0.0573711340206186	-0.0213711340206186	0.234628865979381	0.219628865979381	0.364628865979381	0.262628865979381	-0.00437113402061856	0.194628865979381	-0.425371134020619	0.0166288659793814	-0.477371134020619	-0.254371134020619	-0.0273711340206186	0.00562886597938144	-0.0713711340206186	-0.273371134020619	-0.0283711340206186	-0.462371134020619	0.0896288659793814	-0.185371134020619	-0.209371134020619	0.0276288659793814	-0.527371134020619	-0.459371134020619	0.214628865979381	-0.145371134020619	-0.0173711340206186	0.0466288659793814	0.135628865979381	-0.546371134020619	0.206628865979381	-0.0753711340206186	0.104628865979381	-0.429371134020619	-0.189371134020619	-0.118371134020619	0.452628865979381	-0.480371134020619	-0.305371134020619	-0.700371134020619	0.253628865979381	-0.226371134020619	0.116628865979381	-0.448371134020619	0.116628865979381	-0.106371134020619	-0.425371134020619	0.337628865979381	0.404628865979381	-0.138371134020619	-0.360371134020619	0.216628865979381	-0.00637113402061856	-0.336371134020619	-0.0843711340206186	-0.510371134020619	0.436628865979381	-0.527371134020619	-0.128371134020619	0.232628865979381	0.323628865979381	0.0746288659793814	0.295628865979381	0.0986288659793814	0.635628865979381	-0.0203711340206186	0.261628865979381	0.218628865979381	0.272628865979381	0.0586288659793814	0.0496288659793814	0.176628865979381	0.0436288659793814	0.244628865979381	-0.199371134020619	0.368628865979381	0.378628865979381	0.165628865979381	0.0636288659793814	0.219628865979381	-0.0773711340206186
"ADCY1"	0.0344123711340206	0.0384123711340206	-0.000587628865979392	-0.0825876288659794	0.0784123711340206	-0.118587628865979	0.0134123711340206	-0.0845876288659794	-0.0185876288659794	0.706412371134021	0.315412371134021	-0.377587628865979	0.447412371134021	0.369412371134021	-0.152587628865979	0.0294123711340206	-0.159587628865979	-0.200587628865979	-0.192587628865979	-0.0435876288659794	0.0204123711340206	-0.122587628865979	-0.0365876288659794	-0.0765876288659794	0.0914123711340206	0.0214123711340206	0.245412371134021	-0.158587628865979	-0.157587628865979	-0.147587628865979	-0.117587628865979	0.725412371134021	0.293412371134021	-0.102587628865979	0.0334123711340206	0.0734123711340206	0.0474123711340206	0.310412371134021	0.0154123711340206	-0.0405876288659794	-0.0715876288659794	0.00541237113402061	0.189412371134021	-0.185587628865979	-0.110587628865979	0.0564123711340206	-0.0365876288659794	-0.101587628865979	-0.133587628865979	0.829412371134021	-0.153587628865979	-0.0675876288659794	-0.0685876288659794	-0.0145876288659794	0.0634123711340206	-0.000587628865979392	-0.498587628865979	0.744412371134021	-0.0555876288659794	0.182412371134021	-0.0105876288659794	-0.205587628865979	-0.0195876288659794	-0.0715876288659794	-0.0995876288659794	0.109412371134021	0.412412371134021	-0.0655876288659794	0.0714123711340206	-0.0415876288659794	0.451412371134021	-0.0345876288659794	-0.0385876288659794	-0.249587628865979	-0.208587628865979	0.00841237113402062	-0.322587628865979	-0.214587628865979	-0.0515876288659794	-0.165587628865979	-0.205587628865979	-0.143587628865979	-0.266587628865979	-0.0665876288659794	-0.108587628865979	-0.101587628865979	-0.102587628865979	-0.0445876288659794	-0.153587628865979	0.110412371134021	0.267412371134021	-0.399587628865979	-0.0735876288659794	-0.155587628865979	-0.0975876288659794	0.0684123711340206	0.129412371134021
"ADD2"	-0.16040206185567	-0.0524020618556701	0.44159793814433	0.21659793814433	-0.0704020618556701	0.35459793814433	-0.0804020618556701	0.0145979381443299	0.0025979381443299	-0.22240206185567	-0.0924020618556701	1.03859793814433	-0.0444020618556701	-0.12640206185567	-0.0454020618556701	0.000597938144329898	-0.0584020618556701	-0.0864020618556701	-0.000402061855670103	-0.0714020618556701	0.0215979381443299	0.15159793814433	0.65459793814433	-0.0674020618556701	-0.10540206185567	-0.0534020618556701	-0.0824020618556701	-0.0234020618556701	-0.0334020618556701	-0.0164020618556701	-0.0304020618556701	-0.0834020618556701	-0.0494020618556701	-0.0764020618556701	-0.0444020618556701	-0.0594020618556701	-0.0964020618556701	-0.0414020618556701	-0.0464020618556701	0.0025979381443299	0.0705979381443299	-0.16540206185567	-0.15540206185567	-0.0504020618556701	0.12359793814433	-0.0234020618556701	-0.0754020618556701	-0.0614020618556701	-0.0164020618556701	-0.0574020618556701	-0.0924020618556701	-0.10140206185567	0.0655979381443299	-0.12140206185567	-0.0744020618556701	-0.14540206185567	0.26059793814433	-0.0034020618556701	-0.0964020618556701	-0.0404020618556701	-0.20540206185567	-0.12640206185567	-0.0794020618556701	-0.18340206185567	-0.0264020618556701	0.0775979381443299	0.0465979381443299	-0.13940206185567	-0.0394020618556701	0.0615979381443299	-0.17040206185567	0.13359793814433	0.0245979381443299	0.13359793814433	-0.14740206185567	-0.0264020618556701	0.22559793814433	0.0055979381443299	-0.0284020618556701	-0.0044020618556701	0.22859793814433	0.34559793814433	-0.11740206185567	-0.0384020618556701	0.0245979381443299	0.0675979381443299	-0.0554020618556701	-0.0164020618556701	-0.0634020618556701	-0.0464020618556701	-0.0994020618556701	0.0525979381443299	0.13359793814433	0.0275979381443299	-0.0234020618556701	-0.0754020618556701	0.0045979381443299
"ADD3"	-0.170381443298969	-0.0463814432989691	-0.00638144329896907	-0.0143814432989691	-0.0943814432989691	0.0406185567010309	0.0116185567010309	-0.311381443298969	0.164618556701031	-0.610381443298969	0.136618556701031	-0.00838144329896907	-0.244381443298969	-0.0993814432989691	-0.170381443298969	-0.0783814432989691	-0.138381443298969	0.239618556701031	-0.100381443298969	0.334618556701031	-0.342381443298969	-0.122381443298969	0.127618556701031	-0.00638144329896907	0.264618556701031	-0.108381443298969	0.0946185567010309	0.452618556701031	0.0786185567010309	0.0426185567010309	0.132618556701031	-0.278381443298969	0.0636185567010309	-0.120381443298969	-0.149381443298969	0.364618556701031	0.0306185567010309	-0.0353814432989691	-0.00838144329896907	0.124618556701031	-0.114381443298969	-0.202381443298969	-0.121381443298969	-0.179381443298969	0.216618556701031	0.0916185567010309	-0.0153814432989691	-0.298381443298969	-0.206381443298969	0.0646185567010309	0.0476185567010309	0.135618556701031	-0.0163814432989691	-0.0513814432989691	0.164618556701031	0.154618556701031	0.145618556701031	0.0626185567010309	0.311618556701031	0.456618556701031	0.271618556701031	-0.0773814432989691	0.0766185567010309	-0.0993814432989691	-0.177381443298969	-0.311381443298969	-0.0263814432989691	-0.186381443298969	0.202618556701031	-0.406381443298969	0.110618556701031	-0.00238144329896907	-0.221381443298969	-0.106381443298969	0.100618556701031	-0.154381443298969	0.132618556701031	-0.0653814432989691	-0.0273814432989691	0.248618556701031	0.0806185567010309	-0.161381443298969	0.234618556701031	0.152618556701031	0.0566185567010309	0.00161855670103093	0.0266185567010309	-0.129381443298969	-0.0293814432989691	-0.209381443298969	0.182618556701031	-0.126381443298969	0.259618556701031	0.171618556701031	0.00361855670103093	-0.0703814432989691	0.188618556701031
